L,mc,T,Jhash,observable,parameter,value
32,212,0.900000,94c9c88,"Correlation",44,0.727205
32,212,0.900000,94c9c88,"Correlation",51,0.720793
32,212,0.900000,94c9c88,"Correlation",59,0.712490
32,212,0.900000,94c9c88,"Correlation",68,0.703977
32,212,0.900000,94c9c88,"Correlation",79,0.696882
32,212,0.900000,94c9c88,"Correlation",91,0.692429
32,212,0.900000,94c9c88,"Correlation",104,0.684155
32,212,0.900000,94c9c88,"Correlation",120,0.676982
32,212,0.900000,94c9c88,"Correlation",138,0.666364
32,212,0.900000,94c9c88,"Correlation",159,0.656576
32,212,0.900000,94c9c88,"Correlation",184,0.650350
32,212,0.900000,94c9c88,"Correlation",212,0.639544
32,212,0.900000,94c9c88,"Correlation",244,0.630967
32,212,0.900000,94c9c88,"Correlation",281,0.622902
32,212,0.900000,94c9c88,"Correlation",323,0.610427
32,212,0.900000,94c9c88,"Correlation",372,0.600725
32,212,0.900000,94c9c88,"Correlation",429,0.590550
32,212,0.900000,94c9c88,"Correlation",494,0.579869
32,212,0.900000,94c9c88,"Correlation",568,0.569940
32,212,0.900000,94c9c88,"Correlation",655,0.555711
32,212,0.900000,94c9c88,"Correlation",754,0.539301
32,212,0.900000,94c9c88,"Correlation",868,0.531756
32,212,0.900000,94c9c88,"Correlation",1000,0.516352
32,244,0.900000,94c9c88,"Correlation",1,0.835815
32,244,0.900000,94c9c88,"Correlation",2,0.828884
32,244,0.900000,94c9c88,"Correlation",3,0.812520
32,244,0.900000,94c9c88,"Correlation",4,0.820429
32,244,0.900000,94c9c88,"Correlation",5,0.795922
32,244,0.900000,94c9c88,"Correlation",6,0.809254
32,244,0.900000,94c9c88,"Correlation",7,0.789714
32,244,0.900000,94c9c88,"Correlation",8,0.797991
32,244,0.900000,94c9c88,"Correlation",9,0.786813
32,244,0.900000,94c9c88,"Correlation",10,0.786842
32,244,0.900000,94c9c88,"Correlation",12,0.785764
32,244,0.900000,94c9c88,"Correlation",14,0.776158
32,244,0.900000,94c9c88,"Correlation",16,0.772083
32,244,0.900000,94c9c88,"Correlation",19,0.762704
32,244,0.900000,94c9c88,"Correlation",22,0.760152
32,244,0.900000,94c9c88,"Correlation",25,0.752430
32,244,0.900000,94c9c88,"Correlation",29,0.745245
32,244,0.900000,94c9c88,"Correlation",33,0.743568
32,244,0.900000,94c9c88,"Correlation",39,0.734529
32,244,0.900000,94c9c88,"Correlation",44,0.730838
32,244,0.900000,94c9c88,"Correlation",51,0.724633
32,244,0.900000,94c9c88,"Correlation",59,0.718994
32,244,0.900000,94c9c88,"Correlation",68,0.712995
32,244,0.900000,94c9c88,"Correlation",79,0.705764
32,244,0.900000,94c9c88,"Correlation",91,0.698969
32,244,0.900000,94c9c88,"Correlation",104,0.690276
32,244,0.900000,94c9c88,"Correlation",120,0.681641
32,244,0.900000,94c9c88,"Correlation",138,0.672686
32,244,0.900000,94c9c88,"Correlation",159,0.667312
32,244,0.900000,94c9c88,"Correlation",184,0.657325
32,244,0.900000,94c9c88,"Correlation",212,0.649074
32,244,0.900000,94c9c88,"Correlation",244,0.637265
32,244,0.900000,94c9c88,"Correlation",281,0.628276
32,244,0.900000,94c9c88,"Correlation",323,0.617420
32,244,0.900000,94c9c88,"Correlation",372,0.607588
32,244,0.900000,94c9c88,"Correlation",429,0.599444
32,244,0.900000,94c9c88,"Correlation",494,0.586487
32,244,0.900000,94c9c88,"Correlation",568,0.579235
32,244,0.900000,94c9c88,"Correlation",655,0.565752
32,244,0.900000,94c9c88,"Correlation",754,0.549572
32,244,0.900000,94c9c88,"Correlation",868,0.539801
32,244,0.900000,94c9c88,"Correlation",1000,0.524638
32,281,0.900000,94c9c88,"Correlation",1,0.836461
32,281,0.900000,94c9c88,"Correlation",2,0.831918
32,281,0.900000,94c9c88,"Correlation",3,0.816243
32,281,0.900000,94c9c88,"Correlation",4,0.823762
32,281,0.900000,94c9c88,"Correlation",5,0.799645
32,281,0.900000,94c9c88,"Correlation",6,0.812366
32,281,0.900000,94c9c88,"Correlation",7,0.792838
32,281,0.900000,94c9c88,"Correlation",8,0.801488
32,281,0.900000,94c9c88,"Correlation",9,0.790696
32,281,0.900000,94c9c88,"Correlation",10,0.793283
32,281,0.900000,94c9c88,"Correlation",12,0.790740
32,281,0.900000,94c9c88,"Correlation",14,0.781076
32,281,0.900000,94c9c88,"Correlation",16,0.776899
32,281,0.900000,94c9c88,"Correlation",19,0.767177
32,281,0.900000,94c9c88,"Correlation",22,0.764683
32,281,0.900000,94c9c88,"Correlation",25,0.756601
32,281,0.900000,94c9c88,"Correlation",29,0.753264
32,281,0.900000,94c9c88,"Correlation",33,0.749195
32,281,0.900000,94c9c88,"Correlation",39,0.744623
32,281,0.900000,94c9c88,"Correlation",44,0.738360
32,281,0.900000,94c9c88,"Correlation",51,0.732739
32,281,0.900000,94c9c88,"Correlation",59,0.726097
32,281,0.900000,94c9c88,"Correlation",68,0.716274
32,281,0.900000,94c9c88,"Correlation",79,0.711045
32,281,0.900000,94c9c88,"Correlation",91,0.706130
32,281,0.900000,94c9c88,"Correlation",104,0.696981
32,281,0.900000,94c9c88,"Correlation",120,0.689668
32,281,0.900000,94c9c88,"Correlation",138,0.684117
32,281,0.900000,94c9c88,"Correlation",159,0.673793
32,281,0.900000,94c9c88,"Correlation",184,0.666138
32,281,0.900000,94c9c88,"Correlation",212,0.657488
32,281,0.900000,94c9c88,"Correlation",244,0.647650
32,281,0.900000,94c9c88,"Correlation",281,0.636594
32,281,0.900000,94c9c88,"Correlation",323,0.626561
32,281,0.900000,94c9c88,"Correlation",372,0.621056
32,281,0.900000,94c9c88,"Correlation",429,0.610514
32,281,0.900000,94c9c88,"Correlation",494,0.600249
32,281,0.900000,94c9c88,"Correlation",568,0.589201
32,281,0.900000,94c9c88,"Correlation",655,0.574454
32,281,0.900000,94c9c88,"Correlation",754,0.562410
32,281,0.900000,94c9c88,"Correlation",868,0.552432
32,281,0.900000,94c9c88,"Correlation",1000,0.532514
32,323,0.900000,94c9c88,"Correlation",1,0.837251
32,323,0.900000,94c9c88,"Correlation",2,0.833086
32,323,0.900000,94c9c88,"Correlation",3,0.816345
32,323,0.900000,94c9c88,"Correlation",4,0.823481
32,323,0.900000,94c9c88,"Correlation",5,0.799700
32,323,0.900000,94c9c88,"Correlation",6,0.813991
32,323,0.900000,94c9c88,"Correlation",7,0.792852
32,323,0.900000,94c9c88,"Correlation",8,0.801656
32,323,0.900000,94c9c88,"Correlation",9,0.790931
32,323,0.900000,94c9c88,"Correlation",10,0.792399
32,323,0.900000,94c9c88,"Correlation",12,0.790568
32,323,0.900000,94c9c88,"Correlation",14,0.781424
32,323,0.900000,94c9c88,"Correlation",16,0.778358
32,323,0.900000,94c9c88,"Correlation",19,0.766482
32,323,0.900000,94c9c88,"Correlation",22,0.763936
32,323,0.900000,94c9c88,"Correlation",25,0.756432
32,323,0.900000,94c9c88,"Correlation",29,0.750235
32,323,0.900000,94c9c88,"Correlation",33,0.747300
32,323,0.900000,94c9c88,"Correlation",39,0.742150
32,323,0.900000,94c9c88,"Correlation",44,0.737889
32,323,0.900000,94c9c88,"Correlation",51,0.732358
32,323,0.900000,94c9c88,"Correlation",59,0.724729
32,323,0.900000,94c9c88,"Correlation",68,0.718924
32,323,0.900000,94c9c88,"Correlation",79,0.713547
32,323,0.900000,94c9c88,"Correlation",91,0.707583
32,323,0.900000,94c9c88,"Correlation",104,0.701707
32,323,0.900000,94c9c88,"Correlation",120,0.691395
32,323,0.900000,94c9c88,"Correlation",138,0.684102
32,323,0.900000,94c9c88,"Correlation",159,0.676906
32,323,0.900000,94c9c88,"Correlation",184,0.669445
32,323,0.900000,94c9c88,"Correlation",212,0.661825
32,323,0.900000,94c9c88,"Correlation",244,0.653105
32,323,0.900000,94c9c88,"Correlation",281,0.643133
32,323,0.900000,94c9c88,"Correlation",323,0.639079
32,323,0.900000,94c9c88,"Correlation",372,0.625930
32,323,0.900000,94c9c88,"Correlation",429,0.617548
32,323,0.900000,94c9c88,"Correlation",494,0.609538
32,323,0.900000,94c9c88,"Correlation",568,0.597694
32,323,0.900000,94c9c88,"Correlation",655,0.583737
32,323,0.900000,94c9c88,"Correlation",754,0.572684
32,323,0.900000,94c9c88,"Correlation",868,0.559733
32,323,0.900000,94c9c88,"Correlation",1000,0.544271
32,372,0.900000,94c9c88,"Correlation",1,0.838152
32,372,0.900000,94c9c88,"Correlation",2,0.834083
32,372,0.900000,94c9c88,"Correlation",3,0.819074
32,372,0.900000,94c9c88,"Correlation",4,0.828930
32,372,0.900000,94c9c88,"Correlation",5,0.805908
32,372,0.900000,94c9c88,"Correlation",6,0.819371
32,372,0.900000,94c9c88,"Correlation",7,0.796131
32,372,0.900000,94c9c88,"Correlation",8,0.805554
32,372,0.900000,94c9c88,"Correlation",9,0.792925
32,372,0.900000,94c9c88,"Correlation",10,0.794843
32,372,0.900000,94c9c88,"Correlation",12,0.791797
32,372,0.900000,94c9c88,"Correlation",14,0.783014
32,372,0.900000,94c9c88,"Correlation",16,0.779617
32,372,0.900000,94c9c88,"Correlation",19,0.769258
32,372,0.900000,94c9c88,"Correlation",22,0.767433
32,372,0.900000,94c9c88,"Correlation",25,0.762213
32,372,0.900000,94c9c88,"Correlation",29,0.755511
32,372,0.900000,94c9c88,"Correlation",33,0.751354
32,372,0.900000,94c9c88,"Correlation",39,0.745780
32,372,0.900000,94c9c88,"Correlation",44,0.744248
32,372,0.900000,94c9c88,"Correlation",51,0.735407
32,372,0.900000,94c9c88,"Correlation",59,0.731620
32,372,0.900000,94c9c88,"Correlation",68,0.722924
32,372,0.900000,94c9c88,"Correlation",79,0.718657
32,372,0.900000,94c9c88,"Correlation",91,0.710635
32,372,0.900000,94c9c88,"Correlation",104,0.703497
32,372,0.900000,94c9c88,"Correlation",120,0.696440
32,372,0.900000,94c9c88,"Correlation",138,0.691081
32,372,0.900000,94c9c88,"Correlation",159,0.685378
32,372,0.900000,94c9c88,"Correlation",184,0.678574
32,372,0.900000,94c9c88,"Correlation",212,0.670160
32,372,0.900000,94c9c88,"Correlation",244,0.660444
32,372,0.900000,94c9c88,"Correlation",281,0.654387
32,372,0.900000,94c9c88,"Correlation",323,0.642741
32,372,0.900000,94c9c88,"Correlation",372,0.632926
32,372,0.900000,94c9c88,"Correlation",429,0.622207
32,372,0.900000,94c9c88,"Correlation",494,0.615417
32,372,0.900000,94c9c88,"Correlation",568,0.599938
32,372,0.900000,94c9c88,"Correlation",655,0.591096
32,372,0.900000,94c9c88,"Correlation",754,0.579631
32,372,0.900000,94c9c88,"Correlation",868,0.566060
32,372,0.900000,94c9c88,"Correlation",1000,0.550401
32,429,0.900000,94c9c88,"Correlation",1,0.839010
32,429,0.900000,94c9c88,"Correlation",2,0.834548
32,429,0.900000,94c9c88,"Correlation",3,0.817865
32,429,0.900000,94c9c88,"Correlation",4,0.824713
32,429,0.900000,94c9c88,"Correlation",5,0.800514
32,429,0.900000,94c9c88,"Correlation",6,0.816589
32,429,0.900000,94c9c88,"Correlation",7,0.795058
32,429,0.900000,94c9c88,"Correlation",8,0.803632
32,429,0.900000,94c9c88,"Correlation",9,0.792571
32,429,0.900000,94c9c88,"Correlation",10,0.795015
32,429,0.900000,94c9c88,"Correlation",12,0.792065
32,429,0.900000,94c9c88,"Correlation",14,0.781157
32,429,0.900000,94c9c88,"Correlation",16,0.775745
32,429,0.900000,94c9c88,"Correlation",19,0.765767
32,429,0.900000,94c9c88,"Correlation",22,0.766700
32,429,0.900000,94c9c88,"Correlation",25,0.758455
32,429,0.900000,94c9c88,"Correlation",29,0.753200
32,429,0.900000,94c9c88,"Correlation",33,0.748195
32,429,0.900000,94c9c88,"Correlation",39,0.743987
32,429,0.900000,94c9c88,"Correlation",44,0.738909
32,429,0.900000,94c9c88,"Correlation",51,0.734224
32,429,0.900000,94c9c88,"Correlation",59,0.728504
32,429,0.900000,94c9c88,"Correlation",68,0.723941
32,429,0.900000,94c9c88,"Correlation",79,0.717253
32,429,0.900000,94c9c88,"Correlation",91,0.712426
32,429,0.900000,94c9c88,"Correlation",104,0.706558
32,429,0.900000,94c9c88,"Correlation",120,0.700035
32,429,0.900000,94c9c88,"Correlation",138,0.694952
32,429,0.900000,94c9c88,"Correlation",159,0.687701
32,429,0.900000,94c9c88,"Correlation",184,0.682204
32,429,0.900000,94c9c88,"Correlation",212,0.676179
32,429,0.900000,94c9c88,"Correlation",244,0.666489
32,429,0.900000,94c9c88,"Correlation",281,0.658389
32,429,0.900000,94c9c88,"Correlation",323,0.650013
32,429,0.900000,94c9c88,"Correlation",372,0.640111
32,429,0.900000,94c9c88,"Correlation",429,0.630339
32,429,0.900000,94c9c88,"Correlation",494,0.620376
32,429,0.900000,94c9c88,"Correlation",568,0.609204
32,429,0.900000,94c9c88,"Correlation",655,0.599537
32,429,0.900000,94c9c88,"Correlation",754,0.588696
32,429,0.900000,94c9c88,"Correlation",868,0.575335
32,429,0.900000,94c9c88,"Correlation",1000,0.563854
32,494,0.900000,94c9c88,"Correlation",1,0.839698
32,494,0.900000,94c9c88,"Correlation",2,0.836577
32,494,0.900000,94c9c88,"Correlation",3,0.821080
32,494,0.900000,94c9c88,"Correlation",4,0.828852
32,494,0.900000,94c9c88,"Correlation",5,0.805292
32,494,0.900000,94c9c88,"Correlation",6,0.820810
32,494,0.900000,94c9c88,"Correlation",7,0.797616
32,494,0.900000,94c9c88,"Correlation",8,0.807736
32,494,0.900000,94c9c88,"Correlation",9,0.795233
32,494,0.900000,94c9c88,"Correlation",10,0.798732
32,494,0.900000,94c9c88,"Correlation",12,0.797044
32,494,0.900000,94c9c88,"Correlation",14,0.785921
32,494,0.900000,94c9c88,"Correlation",16,0.780913
32,494,0.900000,94c9c88,"Correlation",19,0.772086
32,494,0.900000,94c9c88,"Correlation",22,0.770325
32,494,0.900000,94c9c88,"Correlation",25,0.761602
32,494,0.900000,94c9c88,"Correlation",29,0.756258
32,494,0.900000,94c9c88,"Correlation",33,0.754060
32,494,0.900000,94c9c88,"Correlation",39,0.748480
32,494,0.900000,94c9c88,"Correlation",44,0.744507
32,494,0.900000,94c9c88,"Correlation",51,0.738139
32,494,0.900000,94c9c88,"Correlation",59,0.732532
32,494,0.900000,94c9c88,"Correlation",68,0.727368
32,494,0.900000,94c9c88,"Correlation",79,0.721343
32,494,0.900000,94c9c88,"Correlation",91,0.715137
32,494,0.900000,94c9c88,"Correlation",104,0.711039
32,494,0.900000,94c9c88,"Correlation",120,0.703918
32,494,0.900000,94c9c88,"Correlation",138,0.696865
32,494,0.900000,94c9c88,"Correlation",159,0.691153
32,494,0.900000,94c9c88,"Correlation",184,0.679408
32,494,0.900000,94c9c88,"Correlation",212,0.674776
32,494,0.900000,94c9c88,"Correlation",244,0.668966
32,494,0.900000,94c9c88,"Correlation",281,0.660947
32,494,0.900000,94c9c88,"Correlation",323,0.652501
32,494,0.900000,94c9c88,"Correlation",372,0.642773
32,494,0.900000,94c9c88,"Correlation",429,0.633926
32,494,0.900000,94c9c88,"Correlation",494,0.623840
32,494,0.900000,94c9c88,"Correlation",568,0.610808
32,494,0.900000,94c9c88,"Correlation",655,0.604667
32,494,0.900000,94c9c88,"Correlation",754,0.592811
32,494,0.900000,94c9c88,"Correlation",868,0.580532
32,494,0.900000,94c9c88,"Correlation",1000,0.571667
32,568,0.900000,94c9c88,"Correlation",1,0.838684
32,568,0.900000,94c9c88,"Correlation",2,0.835208
32,568,0.900000,94c9c88,"Correlation",3,0.818499
32,568,0.900000,94c9c88,"Correlation",4,0.827297
32,568,0.900000,94c9c88,"Correlation",5,0.804371
32,568,0.900000,94c9c88,"Correlation",6,0.819650
32,568,0.900000,94c9c88,"Correlation",7,0.795221
32,568,0.900000,94c9c88,"Correlation",8,0.804330
32,568,0.900000,94c9c88,"Correlation",9,0.793896
32,568,0.900000,94c9c88,"Correlation",10,0.796843
32,568,0.900000,94c9c88,"Correlation",12,0.794567
32,568,0.900000,94c9c88,"Correlation",14,0.784319
32,568,0.900000,94c9c88,"Correlation",16,0.782881
32,568,0.900000,94c9c88,"Correlation",19,0.772257
32,568,0.900000,94c9c88,"Correlation",22,0.769595
32,568,0.900000,94c9c88,"Correlation",25,0.764038
32,568,0.900000,94c9c88,"Correlation",29,0.763715
32,568,0.900000,94c9c88,"Correlation",33,0.760995
32,568,0.900000,94c9c88,"Correlation",39,0.751439
32,568,0.900000,94c9c88,"Correlation",44,0.751142
32,568,0.900000,94c9c88,"Correlation",51,0.743949
32,568,0.900000,94c9c88,"Correlation",59,0.737566
32,568,0.900000,94c9c88,"Correlation",68,0.735509
32,568,0.900000,94c9c88,"Correlation",79,0.727743
32,568,0.900000,94c9c88,"Correlation",91,0.723284
32,568,0.900000,94c9c88,"Correlation",104,0.716044
32,568,0.900000,94c9c88,"Correlation",120,0.706825
32,568,0.900000,94c9c88,"Correlation",138,0.702547
32,568,0.900000,94c9c88,"Correlation",159,0.696617
32,568,0.900000,94c9c88,"Correlation",184,0.690072
32,568,0.900000,94c9c88,"Correlation",212,0.685265
32,568,0.900000,94c9c88,"Correlation",244,0.677452
32,568,0.900000,94c9c88,"Correlation",281,0.671038
32,568,0.900000,94c9c88,"Correlation",323,0.661964
32,568,0.900000,94c9c88,"Correlation",372,0.654390
32,568,0.900000,94c9c88,"Correlation",429,0.643729
32,568,0.900000,94c9c88,"Correlation",494,0.632690
32,568,0.900000,94c9c88,"Correlation",568,0.624640
32,568,0.900000,94c9c88,"Correlation",655,0.612633
32,568,0.900000,94c9c88,"Correlation",754,0.602530
32,568,0.900000,94c9c88,"Correlation",868,0.591399
32,568,0.900000,94c9c88,"Correlation",1000,0.585923
32,655,0.900000,94c9c88,"Correlation",1,0.839251
32,655,0.900000,94c9c88,"Correlation",2,0.836748
32,655,0.900000,94c9c88,"Correlation",3,0.821138
32,655,0.900000,94c9c88,"Correlation",4,0.830529
32,655,0.900000,94c9c88,"Correlation",5,0.807716
32,655,0.900000,94c9c88,"Correlation",6,0.822376
32,655,0.900000,94c9c88,"Correlation",7,0.800775
32,655,0.900000,94c9c88,"Correlation",8,0.809893
32,655,0.900000,94c9c88,"Correlation",9,0.795855
32,655,0.900000,94c9c88,"Correlation",10,0.799090
32,655,0.900000,94c9c88,"Correlation",12,0.798026
32,655,0.900000,94c9c88,"Correlation",14,0.788013
32,655,0.900000,94c9c88,"Correlation",16,0.783845
32,655,0.900000,94c9c88,"Correlation",19,0.775324
32,655,0.900000,94c9c88,"Correlation",22,0.773740
32,655,0.900000,94c9c88,"Correlation",25,0.767880
32,655,0.900000,94c9c88,"Correlation",29,0.764335
32,655,0.900000,94c9c88,"Correlation",33,0.758010
32,655,0.900000,94c9c88,"Correlation",39,0.753868
32,655,0.900000,94c9c88,"Correlation",44,0.751796
32,655,0.900000,94c9c88,"Correlation",51,0.745106
32,655,0.900000,94c9c88,"Correlation",59,0.740790
32,655,0.900000,94c9c88,"Correlation",68,0.734456
32,655,0.900000,94c9c88,"Correlation",79,0.728771
32,655,0.900000,94c9c88,"Correlation",91,0.724165
32,655,0.900000,94c9c88,"Correlation",104,0.718991
32,655,0.900000,94c9c88,"Correlation",120,0.712792
32,655,0.900000,94c9c88,"Correlation",138,0.707595
32,655,0.900000,94c9c88,"Correlation",159,0.703142
32,655,0.900000,94c9c88,"Correlation",184,0.694821
32,655,0.900000,94c9c88,"Correlation",212,0.686384
32,655,0.900000,94c9c88,"Correlation",244,0.682050
32,655,0.900000,94c9c88,"Correlation",281,0.673941
32,655,0.900000,94c9c88,"Correlation",323,0.667739
32,655,0.900000,94c9c88,"Correlation",372,0.660339
32,655,0.900000,94c9c88,"Correlation",429,0.649963
32,655,0.900000,94c9c88,"Correlation",494,0.641822
32,655,0.900000,94c9c88,"Correlation",568,0.631423
32,655,0.900000,94c9c88,"Correlation",655,0.620908
32,655,0.900000,94c9c88,"Correlation",754,0.608776
32,655,0.900000,94c9c88,"Correlation",868,0.602498
32,655,0.900000,94c9c88,"Correlation",1000,0.597273
32,754,0.900000,94c9c88,"Correlation",1,0.840120
32,754,0.900000,94c9c88,"Correlation",2,0.836219
32,754,0.900000,94c9c88,"Correlation",3,0.822341
32,754,0.900000,94c9c88,"Correlation",4,0.831819
32,754,0.900000,94c9c88,"Correlation",5,0.808591
32,754,0.900000,94c9c88,"Correlation",6,0.822463
32,754,0.900000,94c9c88,"Correlation",7,0.801139
32,754,0.900000,94c9c88,"Correlation",8,0.809564
32,754,0.900000,94c9c88,"Correlation",9,0.799412
32,754,0.900000,94c9c88,"Correlation",10,0.799915
32,754,0.900000,94c9c88,"Correlation",12,0.801604
32,754,0.900000,94c9c88,"Correlation",14,0.790397
32,754,0.900000,94c9c88,"Correlation",16,0.786261
32,754,0.900000,94c9c88,"Correlation",19,0.775318
32,754,0.900000,94c9c88,"Correlation",22,0.774629
32,754,0.900000,94c9c88,"Correlation",25,0.768098
32,754,0.900000,94c9c88,"Correlation",29,0.762858
32,754,0.900000,94c9c88,"Correlation",33,0.759585
32,754,0.900000,94c9c88,"Correlation",39,0.754348
32,754,0.900000,94c9c88,"Correlation",44,0.753709
32,754,0.900000,94c9c88,"Correlation",51,0.747073
32,754,0.900000,94c9c88,"Correlation",59,0.741374
32,754,0.900000,94c9c88,"Correlation",68,0.737816
32,754,0.900000,94c9c88,"Correlation",79,0.730274
32,754,0.900000,94c9c88,"Correlation",91,0.723958
32,754,0.900000,94c9c88,"Correlation",104,0.719299
32,754,0.900000,94c9c88,"Correlation",120,0.715791
32,754,0.900000,94c9c88,"Correlation",138,0.710754
32,754,0.900000,94c9c88,"Correlation",159,0.706895
32,754,0.900000,94c9c88,"Correlation",184,0.695679
32,754,0.900000,94c9c88,"Correlation",212,0.688331
32,754,0.900000,94c9c88,"Correlation",244,0.683716
32,754,0.900000,94c9c88,"Correlation",281,0.677912
32,754,0.900000,94c9c88,"Correlation",323,0.674764
32,754,0.900000,94c9c88,"Correlation",372,0.662295
32,754,0.900000,94c9c88,"Correlation",429,0.655148
32,754,0.900000,94c9c88,"Correlation",494,0.647568
32,754,0.900000,94c9c88,"Correlation",568,0.638387
32,754,0.900000,94c9c88,"Correlation",655,0.627970
32,754,0.900000,94c9c88,"Correlation",754,0.621268
32,754,0.900000,94c9c88,"Correlation",868,0.613525
32,754,0.900000,94c9c88,"Correlation",1000,0.607649
32,868,0.900000,94c9c88,"Correlation",1,0.839155
32,868,0.900000,94c9c88,"Correlation",2,0.837612
32,868,0.900000,94c9c88,"Correlation",3,0.820420
