"mc","physicist","E","T","L"
131680.0,"Sergio (replica B)",-0.5756835937333333,0.9,8
131796.0,"Sergio (replica B)",-0.5799153646,0.9,8
131933.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
132096.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
132289.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
132520.0,"Sergio (replica B)",-0.5799153646,0.9,8
132794.0,"Sergio (replica B)",-0.5802408854,0.9,8
133043.0,"Sergio (replica B)",-0.5799153646,0.9,8
133120.0,"Sergio (replica B)",-0.5818684896,0.9,8
133387.0,"Sergio (replica B)",-0.5841471354,0.9,8
133507.0,"Sergio (replica B)",-0.5763346354,0.9,8
133968.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
134516.0,"Sergio (replica B)",-0.5782877604,0.9,8
135168.0,"Sergio (replica B)",-0.5799153646,0.9,8
135942.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
136864.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
137771.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
137960.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
139021.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
139264.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
140813.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
142657.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
142985.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
143471.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
144849.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
147456.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
147789.0,"Sergio (replica B)",-0.5802408854,0.9,8
149184.0,"Sergio (replica B)",-0.5763346354,0.9,8
150555.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
154242.0,"Sergio (replica B)",-0.5763346354,0.9,8
155870.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
155871.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
155872.0,"Sergio (replica B)",-0.5763346354,0.9,8
155873.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
155874.0,"Sergio (replica B)",-0.5763346354,0.9,8
155875.0,"Sergio (replica B)",-0.5802408854,0.9,8
155876.0,"Sergio (replica B)",-0.5779622396,0.9,8
155877.0,"Sergio (replica B)",-0.5782877604,0.9,8
155879.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
155880.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
155882.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
155884.0,"Sergio (replica B)",-0.5782877604,0.9,8
155887.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
155890.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
155893.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
155897.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
155903.0,"Sergio (replica B)",-0.5760091146,0.9,8
155909.0,"Sergio (replica B)",-0.5763346354,0.9,8
155916.0,"Sergio (replica B)",-0.5756835937333333,0.9,8
155924.0,"Sergio (replica B)",-0.5782877604,0.9,8
155935.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
155947.0,"Sergio (replica B)",-0.5782877604,0.9,8
155961.0,"Sergio (replica B)",-0.5782877604,0.9,8
155978.0,"Sergio (replica B)",-0.5743815104,0.9,8
155999.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
156023.0,"Sergio (replica B)",-0.5818684896,0.9,8
156052.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
156086.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
156127.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
156175.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
156233.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
156301.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
156383.0,"Sergio (replica B)",-0.5799153646,0.9,8
156479.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
156557.0,"Sergio (replica B)",-0.5756835937333333,0.9,8
156595.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
156732.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
156895.0,"Sergio (replica B)",-0.5760091146,0.9,8
157088.0,"Sergio (replica B)",-0.5799153646,0.9,8
157319.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
157593.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
157919.0,"Sergio (replica B)",-0.5760091146,0.9,8
158217.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
158306.0,"Sergio (replica B)",-0.5779622396,0.9,8
158626.0,"Sergio (replica B)",-0.5802408854,0.9,8
158767.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
159315.0,"Sergio (replica B)",-0.5799153646,0.9,8
159967.0,"Sergio (replica B)",-0.5799153646,0.9,8
160741.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
161663.0,"Sergio (replica B)",-0.5799153646,0.9,8
162759.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
163840.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
164063.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
165325.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
165612.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
167456.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
169648.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
170039.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
170616.0,"Sergio (replica B)",-0.5802408854,0.9,8
172255.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
175354.0,"Sergio (replica B)",-0.5730794270666667,0.9,8
175753.0,"Sergio (replica B)",-0.5802408854,0.9,8
177412.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
179041.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
183425.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
185362.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
185363.0,"Sergio (replica B)",-0.5779622396,0.9,8
185364.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
185365.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
185366.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
185367.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
185368.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
185369.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
185371.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
185372.0,"Sergio (replica B)",-0.5760091146,0.9,8
185374.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
185376.0,"Sergio (replica B)",-0.5782877604,0.9,8
185379.0,"Sergio (replica B)",-0.5760091146,0.9,8
185382.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
185385.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
185389.0,"Sergio (replica B)",-0.5782877604,0.9,8
185395.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
185401.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
185408.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
185416.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
185427.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
185439.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
185453.0,"Sergio (replica B)",-0.5763346354,0.9,8
185470.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
185491.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
185515.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
185544.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
185578.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
185619.0,"Sergio (replica B)",-0.5802408854,0.9,8
185667.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
185725.0,"Sergio (replica B)",-0.5743815104,0.9,8
185793.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
185875.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
185971.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
186087.0,"Sergio (replica B)",-0.5779622396,0.9,8
186180.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
186224.0,"Sergio (replica B)",-0.5799153646,0.9,8
186387.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
186580.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
186811.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
187085.0,"Sergio (replica B)",-0.5760091146,0.9,8
187411.0,"Sergio (replica B)",-0.5740559896,0.9,8
187798.0,"Sergio (replica B)",-0.5730794270666667,0.9,8
188152.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
188259.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
188639.0,"Sergio (replica B)",-0.5799153646,0.9,8
188807.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
189459.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
190233.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
191155.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
192251.0,"Sergio (replica B)",-0.5799153646,0.9,8
193555.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
194838.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
195104.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
196608.0,"Sergio (replica B)",-0.5799153646,0.9,8
196948.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
199140.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
201747.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
202211.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
202898.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
204846.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
208533.0,"Sergio (replica B)",-0.5799153646,0.9,8
209007.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
210979.0,"Sergio (replica B)",-0.5818684896,0.9,8
212917.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
218131.0,"Sergio (replica B)",-0.5799153646,0.9,8
220434.0,"Sergio (replica B)",-0.5782877604,0.9,8
220435.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
220436.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
220437.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
220438.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
220439.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
220440.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
220441.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
220443.0,"Sergio (replica B)",-0.5779622396,0.9,8
220444.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
220446.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
220448.0,"Sergio (replica B)",-0.5779622396,0.9,8
220451.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
220454.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
220457.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
220461.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
220467.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
220473.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
220480.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
220488.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
220499.0,"Sergio (replica B)",-0.5782877604,0.9,8
220511.0,"Sergio (replica B)",-0.5779622396,0.9,8
220525.0,"Sergio (replica B)",-0.5799153646,0.9,8
220542.0,"Sergio (replica B)",-0.5799153646,0.9,8
220563.0,"Sergio (replica B)",-0.5763346354,0.9,8
220587.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
220616.0,"Sergio (replica B)",-0.5782877604,0.9,8
220650.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
220691.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
220739.0,"Sergio (replica B)",-0.5760091146,0.9,8
220797.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
220865.0,"Sergio (replica B)",-0.5831705729333333,0.9,8
220947.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
221043.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
221159.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
221296.0,"Sergio (replica B)",-0.5760091146,0.9,8
221407.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
221459.0,"Sergio (replica B)",-0.5821940104,0.9,8
221652.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
221883.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
222157.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
222483.0,"Sergio (replica B)",-0.5750325520666667,0.9,8
222870.0,"Sergio (replica B)",-0.5802408854,0.9,8
223331.0,"Sergio (replica B)",-0.5831705729333333,0.9,8
223753.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
223879.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
224330.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
224531.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
225305.0,"Sergio (replica B)",-0.5802408854,0.9,8
226227.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
227323.0,"Sergio (replica B)",-0.5818684896,0.9,8
228627.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
230176.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
231703.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
232020.0,"Sergio (replica B)",-0.5760091146,0.9,8
233806.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
234212.0,"Sergio (replica B)",-0.5818684896,0.9,8
236819.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
239918.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
240471.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
241289.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
243605.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
247989.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
248552.0,"Sergio (replica B)",-0.5799153646,0.9,8
250899.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
253203.0,"Sergio (replica B)",-0.5802408854,0.9,8
259402.0,"Sergio (replica B)",-0.5802408854,0.9,8
262144.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
262145.0,"Sergio (replica B)",-0.5802408854,0.9,8
262146.0,"Sergio (replica B)",-0.5802408854,0.9,8
262147.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
262148.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
262149.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
262150.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
262152.0,"Sergio (replica B)",-0.5802408854,0.9,8
262153.0,"Sergio (replica B)",-0.5802408854,0.9,8
262155.0,"Sergio (replica B)",-0.5802408854,0.9,8
262157.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
262160.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
262163.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
262166.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
262170.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
262176.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
262182.0,"Sergio (replica B)",-0.5821940104,0.9,8
262189.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
262197.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
262208.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
262220.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
262234.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
262251.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
262272.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
262296.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
262325.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
262359.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
262400.0,"Sergio (replica B)",-0.5802408854,0.9,8
262448.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
262506.0,"Sergio (replica B)",-0.5799153646,0.9,8
262574.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
262656.0,"Sergio (replica B)",-0.5799153646,0.9,8
262752.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
262868.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
263005.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
263168.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
263298.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
263361.0,"Sergio (replica B)",-0.5799153646,0.9,8
263592.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
263866.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
264192.0,"Sergio (replica B)",-0.5782877604,0.9,8
264579.0,"Sergio (replica B)",-0.5821940104,0.9,8
265040.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
265588.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
266088.0,"Sergio (replica B)",-0.5802408854,0.9,8
266240.0,"Sergio (replica B)",-0.5760091146,0.9,8
266775.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
267014.0,"Sergio (replica B)",-0.5818684896,0.9,8
267936.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
269032.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
270336.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
271885.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
273729.0,"Sergio (replica B)",-0.5799153646,0.9,8
275543.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
275921.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
278044.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
278528.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
281627.0,"Sergio (replica B)",-0.5802408854,0.9,8
285314.0,"Sergio (replica B)",-0.5799153646,0.9,8
285971.0,"Sergio (replica B)",-0.5782877604,0.9,8
286943.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
289698.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
294912.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
295580.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
298370.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
301111.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
308484.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
311742.0,"Sergio (replica B)",-0.5756835937333333,0.9,8
311743.0,"Sergio (replica B)",-0.5760091146,0.9,8
311744.0,"Sergio (replica B)",-0.5763346354,0.9,8
311745.0,"Sergio (replica B)",-0.5779622396,0.9,8
311746.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
311747.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
311748.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
311749.0,"Sergio (replica B)",-0.5782877604,0.9,8
311751.0,"Sergio (replica B)",-0.5734049479333333,0.9,8
311752.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
311754.0,"Sergio (replica B)",-0.5740559896,0.9,8
311756.0,"Sergio (replica B)",-0.5756835937333333,0.9,8
311759.0,"Sergio (replica B)",-0.5779622396,0.9,8
311762.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
311765.0,"Sergio (replica B)",-0.5782877604,0.9,8
311769.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
311775.0,"Sergio (replica B)",-0.5760091146,0.9,8
311781.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
311788.0,"Sergio (replica B)",-0.5766601562666667,0.9,8
311796.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
311807.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
311819.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
311833.0,"Sergio (replica B)",-0.5799153646,0.9,8
311850.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
311871.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
311895.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
311924.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
311958.0,"Sergio (replica B)",-0.5779622396,0.9,8
311999.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
312047.0,"Sergio (replica B)",-0.5815429687333333,0.9,8
312105.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
312173.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
312255.0,"Sergio (replica B)",-0.5802408854,0.9,8
312351.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
312467.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
312604.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
312767.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
312960.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
313116.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
313191.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
313465.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
313791.0,"Sergio (replica B)",-0.5747070312666667,0.9,8
314178.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
314639.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
315187.0,"Sergio (replica B)",-0.5825195312666667,0.9,8
315839.0,"Sergio (replica B)",-0.5799153646,0.9,8
316435.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
316613.0,"Sergio (replica B)",-0.5799153646,0.9,8
317252.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
317535.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
318631.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
319935.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
321484.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
323328.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
325520.0,"Sergio (replica B)",-0.5821940104,0.9,8
327680.0,"Sergio (replica B)",-0.5782877604,0.9,8
328127.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
330652.0,"Sergio (replica B)",-0.5779622396,0.9,8
331226.0,"Sergio (replica B)",-0.5789388020666667,0.9,8
334913.0,"Sergio (replica B)",-0.5773111979333333,0.9,8
339297.0,"Sergio (replica B)",-0.5782877604,0.9,8
340079.0,"Sergio (replica B)",-0.5753580729333333,0.9,8
341234.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
344511.0,"Sergio (replica B)",-0.5825195312666667,0.9,8
350710.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
351507.0,"Sergio (replica B)",-0.5779622396,0.9,8
354825.0,"Sergio (replica B)",-0.5799153646,0.9,8
358083.0,"Sergio (replica B)",-0.5799153646,0.9,8
366851.0,"Sergio (replica B)",-0.5818684896,0.9,8
370726.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
370727.0,"Sergio (replica B)",-0.5821940104,0.9,8
370728.0,"Sergio (replica B)",-0.5825195312666667,0.9,8
370729.0,"Sergio (replica B)",-0.5818684896,0.9,8
370730.0,"Sergio (replica B)",-0.5799153646,0.9,8
370731.0,"Sergio (replica B)",-0.5802408854,0.9,8
370732.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
370733.0,"Sergio (replica B)",-0.5782877604,0.9,8
370735.0,"Sergio (replica B)",-0.5808919270666667,0.9,8
370736.0,"Sergio (replica B)",-0.5812174479333333,0.9,8
370738.0,"Sergio (replica B)",-0.5818684896,0.9,8
370740.0,"Sergio (replica B)",-0.5799153646,0.9,8
370743.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
370746.0,"Sergio (replica B)",-0.5828450520666667,0.9,8
370749.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
370753.0,"Sergio (replica B)",-0.5776367187333333,0.9,8
370759.0,"Sergio (replica B)",-0.5802408854,0.9,8
370765.0,"Sergio (replica B)",-0.5779622396,0.9,8
370772.0,"Sergio (replica B)",-0.5782877604,0.9,8
370780.0,"Sergio (replica B)",-0.5779622396,0.9,8
370791.0,"Sergio (replica B)",-0.5769856770666667,0.9,8
370803.0,"Sergio (replica B)",-0.5782877604,0.9,8
370817.0,"Sergio (replica B)",-0.5795898437333333,0.9,8
370834.0,"Sergio (replica B)",-0.5805664062666667,0.9,8
370855.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
370879.0,"Sergio (replica B)",-0.5779622396,0.9,8
370908.0,"Sergio (replica B)",-0.5786132812666667,0.9,8
370942.0,"Sergio (replica B)",-0.5792643229333333,0.9,8
370983.0,"Sergio (replica B)",-0.5799153646,0.9,8
